CustomerID,CustomerName,Region,SubscriptionType,SubscriptionStart,SubscriptionEnd,Canceled,Revenue,Duration,Renewed
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2406,365,not renewed
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,1206,365,not renewed
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2201,365,renewed
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1079,366,not renewed
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,1211,366,renewed
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2465,366,renewed
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,2278,366,not renewed
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1812,366,not renewed
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,2151,366,renewed
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2061,365,not renewed
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,1199,365,renewed
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2205,365,not renewed
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,1646,365,renewed
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1971,365,not renewed
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,1691,365,not renewed
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1477,365,renewed
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,2982,365,renewed
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2123,365,not renewed
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,1940,366,not renewed
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1617,366,not renewed
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,1592,366,renewed
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1186,366,not renewed
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,2885,366,renewed
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1903,365,not renewed
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,1564,365,renewed
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,2491,365,renewed
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2356,365,not renewed
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2865,365,renewed
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,2195,365,renewed
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,1078,365,not renewed
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,1369,366,not renewed
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2603,366,not renewed
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,1060,366,renewed
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2238,366,renewed
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2482,366,not renewed
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2076,365,not renewed
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,1248,365,renewed
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2864,365,not renewed
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,2448,365,renewed
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2621,365,not renewed
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2557,365,renewed
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2599,365,renewed
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,1469,366,not renewed
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2007,366,renewed
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,2536,366,not renewed
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2246,366,not renewed
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,1714,366,renewed
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2152,365,not renewed
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,2468,365,renewed
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2251,365,not renewed
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2143,365,not renewed
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,2433,365,renewed
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1913,365,not renewed
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2511,365,renewed
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,2869,365,renewed
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,2886,365,not renewed
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2051,365,renewed
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,2003,366,not renewed
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,2525,366,not renewed
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,2039,366,renewed
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1951,365,not renewed
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,1936,365,renewed
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2365,365,not renewed
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1098,365,not renewed
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2089,365,not renewed
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,2799,365,not renewed
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1843,365,renewed
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,2461,365,renewed
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1951,365,not renewed
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,1749,366,not renewed
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,2445,366,renewed
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2669,366,renewed
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,1486,366,not renewed
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,1266,366,renewed
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1123,365,not renewed
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,1032,365,renewed
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1066,365,not renewed
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,2801,365,renewed
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,1560,365,renewed
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2489,365,not renewed
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,2066,365,not renewed
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,2765,365,renewed
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2748,365,renewed
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,2363,366,not renewed
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2129,366,not renewed
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1287,366,renewed
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2186,366,not renewed
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2957,365,not renewed
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,2220,365,renewed
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1413,365,not renewed
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2688,365,renewed
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,1957,365,renewed
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,2806,365,not renewed
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,1458,366,not renewed
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1007,366,not renewed
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2535,366,not renewed
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,2217,366,renewed
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,1659,365,renewed
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2502,365,not renewed
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,1861,365,renewed
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1074,365,not renewed
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,1673,365,not renewed
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2795,365,renewed
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1861,365,not renewed
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1571,365,renewed
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1055,366,not renewed
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1115,366,renewed
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,2672,366,not renewed
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,1157,366,renewed
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2941,365,not renewed
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1336,365,not renewed
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1957,365,renewed
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,2606,365,renewed
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1111,365,not renewed
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,2976,365,not renewed
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2081,365,renewed
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2053,366,not renewed
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,1741,366,renewed
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2240,366,renewed
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1714,366,not renewed
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2217,365,not renewed
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2840,365,not renewed
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2078,365,not renewed
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1415,365,renewed
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,2366,365,renewed
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,1156,365,not renewed
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1869,365,renewed
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,1704,366,not renewed
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,2325,366,renewed
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1273,366,not renewed
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,1633,366,renewed
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,2465,365,renewed
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,2637,365,renewed
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1885,365,not renewed
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,2576,365,not renewed
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,2070,365,renewed
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2845,365,not renewed
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2491,365,renewed
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1311,366,not renewed
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,1779,366,renewed
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2221,366,renewed
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,1991,366,not renewed
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1578,366,not renewed
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1757,365,not renewed
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2955,365,not renewed
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,1460,365,renewed
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1481,365,not renewed
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,2345,365,not renewed
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2103,365,renewed
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,1335,365,renewed
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2339,365,not renewed
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1732,365,renewed
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,2688,366,not renewed
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1383,366,not renewed
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,1948,366,renewed
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2385,366,renewed
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,1079,366,not renewed
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,1616,365,renewed
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,1412,365,renewed
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1940,365,not renewed
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,1207,365,renewed
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,2451,365,not renewed
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,2364,365,renewed
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1999,365,not renewed
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,2242,365,not renewed
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2234,365,renewed
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,1193,366,not renewed
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2848,366,not renewed
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,2853,366,renewed
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,1929,366,not renewed
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1316,366,not renewed
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,2933,366,renewed
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2662,365,not renewed
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2855,365,not renewed
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,1907,365,not renewed
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,2976,365,renewed
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1579,365,not renewed
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,2477,365,not renewed
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1111,365,renewed
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,1906,366,not renewed
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1512,366,not renewed
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,2254,366,renewed
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,1210,366,not renewed
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,2212,366,renewed
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1396,365,not renewed
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2878,365,not renewed
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2232,365,not renewed
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,1515,365,renewed
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1589,365,not renewed
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1976,365,renewed
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,2721,365,not renewed
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,1949,366,not renewed
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2494,366,not renewed
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,2709,366,renewed
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2037,366,renewed
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2309,366,not renewed
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,1946,366,renewed
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2074,365,not renewed
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,1109,365,renewed
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,2059,365,not renewed
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1302,365,not renewed
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,1673,365,not renewed
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2706,365,renewed
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2192,366,not renewed
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,2337,366,renewed
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2004,366,renewed
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1327,365,not renewed
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,2675,365,renewed
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2615,365,not renewed
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,2389,365,renewed
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1020,365,not renewed
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,2051,365,not renewed
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,2053,365,renewed
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1007,365,not renewed
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1890,365,renewed
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,2243,366,not renewed
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1523,366,not renewed
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,2034,366,renewed
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,1571,366,not renewed
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2389,366,not renewed
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,1947,366,renewed
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,1297,365,renewed
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,2083,365,renewed
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1831,365,not renewed
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,2093,365,not renewed
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,2066,365,renewed
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1503,365,not renewed
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,1099,365,not renewed
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2190,365,renewed
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2516,366,renewed
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,1589,366,not renewed
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2066,366,not renewed
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1510,365,not renewed
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1471,365,not renewed
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,1249,365,renewed
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1746,365,not renewed
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1784,365,not renewed
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,1399,365,not renewed
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2994,365,not renewed
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1224,366,not renewed
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,1165,366,renewed
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2435,366,renewed
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,2001,366,renewed
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2849,365,not renewed
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,1613,365,renewed
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,1719,365,renewed
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2927,365,not renewed
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1215,365,renewed
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2354,365,not renewed
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,2068,365,not renewed
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,2401,366,not renewed
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2617,366,not renewed
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,2442,366,renewed
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,2231,366,not renewed
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1923,366,not renewed
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1170,365,not renewed
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,2644,365,renewed
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2149,365,not renewed
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,1842,365,renewed
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,1512,365,renewed
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1245,365,not renewed
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,1021,365,not renewed
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1200,365,renewed
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,2442,365,renewed
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2912,365,not renewed
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,2230,365,not renewed
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1964,365,renewed
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,1354,366,not renewed
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,1762,366,not renewed
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1182,366,not renewed
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,2677,366,renewed
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2641,365,not renewed
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,2734,365,renewed
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1332,365,not renewed
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,1587,365,renewed
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2403,365,not renewed
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1384,365,renewed
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,1428,365,renewed
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1773,365,not renewed
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,1311,365,not renewed
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2524,365,renewed
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,1348,366,not renewed
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1863,366,not renewed
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,1246,366,renewed
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,1776,366,not renewed
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2080,366,not renewed
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,2414,366,renewed
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1751,365,not renewed
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,1506,365,renewed
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1977,365,not renewed
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,2838,365,renewed
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1773,365,not renewed
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1686,365,not renewed
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,2798,365,not renewed
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2097,365,renewed
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,1778,365,renewed
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1352,365,not renewed
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,2446,365,not renewed
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1290,365,renewed
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,1615,366,not renewed
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1071,366,renewed
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2565,365,not renewed
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2574,365,not renewed
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,2316,365,renewed
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1111,365,not renewed
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,1784,365,not renewed
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2456,365,renewed
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,2672,365,renewed
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,1083,365,not renewed
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2496,365,renewed
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,1189,366,not renewed
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1151,366,not renewed
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,2679,366,renewed
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1307,366,renewed
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,2173,366,not renewed
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,1345,366,renewed
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2498,365,not renewed
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,1614,365,renewed
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,1666,365,renewed
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2679,365,not renewed
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,1723,365,not renewed
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2327,365,renewed
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2689,365,not renewed
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,2915,365,not renewed
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1405,366,not renewed
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2540,366,not renewed
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2062,365,not renewed
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,1156,365,renewed
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2316,365,not renewed
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,1031,365,renewed
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1205,365,not renewed
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,2401,365,renewed
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2730,365,not renewed
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,2616,365,not renewed
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2790,365,renewed
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,1631,365,renewed
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1195,365,not renewed
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,1017,365,not renewed
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1998,366,not renewed
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2759,366,renewed
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,2101,366,not renewed
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1402,366,not renewed
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,1338,366,renewed
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,1181,365,renewed
